date,temperature,rainfall,humidity
2000-01-26,15.58,3.17,69.5
2000-01-27,14.98,3.38,59.5
2000-01-28,16.96,0.91,63.9
2000-01-29,16.83,0.91,75.3
2000-01-30,14.32,1.09,57.8
2000-01-31,13.35,1.1,73.7
2000-02-01,15.09,4.51,73.8
2000-02-02,14.27,1.57,70.2
2000-02-03,15.45,0.49,69.0
2000-02-04,17.48,1.14,60.3
2000-02-05,15.01,1.48,71.2
2000-02-06,15.72,1.53,66.8
2000-02-07,15.95,1.32,75.2
2000-02-08,17.22,0.29,71.0
2000-02-09,12.67,0.05,61.8
2000-02-10,15.21,0.62,65.9
2000-02-11,16.53,0.84,62.1
2000-02-12,18.11,0.1,63.5
2000-02-13,15.66,2.53,74.6
2000-02-14,13.68,0.63,69.3
2000-02-15,17.52,3.67,67.1
2000-02-16,15.74,0.25,70.7
2000-02-17,15.01,0.09,69.1
2000-02-18,15.96,0.99,72.0
2000-02-19,16.72,0.31,82.0
2000-02-20,16.2,4.16,71.4
2000-02-21,13.9,0.02,77.3
2000-02-22,18.66,0.8,62.3
2000-02-23,19.34,3.92,70.1
2000-02-24,18.52,0.73,65.9
2000-02-25,15.95,0.15,73.5
2000-02-26,17.46,0.54,76.3
2000-02-27,17.87,1.03,77.0
2000-02-28,18.9,0.31,72.1
2000-02-29,19.12,0.94,78.9
2000-03-01,17.13,2.71,74.6
2000-03-02,18.48,3.09,76.0
2000-03-03,19.16,0.08,70.9
2000-03-04,20.78,0.26,70.7
2000-03-05,19.78,0.48,72.0
2000-03-06,20.03,1.36,80.0
2000-03-07,19.1,0.67,71.3
2000-03-08,21.21,2.79,66.1
2000-03-09,19.84,1.89,72.9
2000-03-10,18.06,0.16,71.0
2000-03-11,21.59,1.47,79.3
2000-03-12,20.66,0.18,75.0
2000-03-13,19.08,0.44,76.6
2000-03-14,19.16,0.29,79.8
2000-03-15,20.45,0.29,76.0
2000-03-16,20.83,1.44,69.6
2000-03-17,20.57,1.24,76.5
2000-03-18,20.87,0.29,80.7
2000-03-19,23.09,6.93,74.7
2000-03-20,22.28,0.82,75.1
2000-03-21,21.1,0.15,72.2
2000-03-22,22.36,0.19,75.8
2000-03-23,19.54,1.32,77.2
2000-03-24,21.82,5.8,80.7
2000-03-25,24.07,1.27,83.7
2000-03-26,21.17,4.47,77.5
2000-03-27,20.36,0.88,82.5
2000-03-28,20.79,0.86,76.7
2000-03-29,20.27,1.04,78.1
2000-03-30,20.87,1.79,87.9
2000-03-31,21.63,0.69,74.6
2000-04-01,20.21,2.99,69.4
2000-04-02,22.48,0.04,86.1
2000-04-03,23.95,0.87,78.4
2000-04-04,21.37,1.07,69.2
2000-04-05,25.15,1.4,74.2
2000-04-06,23.77,0.48,77.3
2000-04-07,24.69,0.84,71.2
2000-04-08,22.3,0.99,68.7
2000-04-09,24.7,1.74,78.9
2000-04-10,21.92,2.23,65.6
2000-04-11,25.03,2.01,72.2
2000-04-12,24.08,0.63,72.0
2000-04-13,24.79,11.26,69.7
2000-04-14,22.33,2.83,72.8
2000-04-15,22.89,0.45,73.5
2000-04-16,25.26,0.33,59.3
2000-04-17,23.07,0.57,75.8
2000-04-18,25.32,0.9,78.4
2000-04-19,22.71,2.85,81.6
2000-04-20,26.16,2.26,73.9
2000-04-21,23.17,2.86,63.3
2000-04-22,25.97,0.48,78.1
2000-04-23,26.21,1.35,74.2
2000-04-24,24.35,0.5,77.5
2000-04-25,26.4,0.17,74.2
2000-04-26,26.04,1.73,76.3
2000-04-27,24.97,0.23,68.9
2000-04-28,24.38,1.65,67.6
2000-04-29,23.08,1.57,72.6
2000-04-30,26.66,2.49,72.9
2000-05-01,23.91,0.23,68.9
2000-05-02,26.52,2.3,68.9
2000-05-03,26.1,10.85,68.6
2000-05-04,27.63,2.86,78.4
2000-05-05,26.27,2.09,67.6
2000-05-06,26.34,1.63,74.8
2000-05-07,28.05,0.82,68.1
2000-05-08,27.56,1.97,74.2
2000-05-09,27.64,1.93,78.6
2000-05-10,27.98,1.5,77.2
2000-05-11,25.08,2.39,70.0
2000-05-12,28.62,0.89,72.7
2000-05-13,28.51,0.19,68.9
2000-05-14,26.17,1.23,75.6
2000-05-15,27.43,0.46,70.4
2000-05-16,27.83,0.73,77.4
2000-05-17,27.78,0.03,65.6
2000-05-18,28.58,0.72,66.2
2000-05-19,30.32,2.48,73.2
2000-05-20,29.89,1.17,72.0
2000-05-21,26.39,0.01,78.8
2000-05-22,29.38,0.95,68.1
2000-05-23,30.52,0.52,66.5
2000-05-24,29.19,0.97,66.2
2000-05-25,30.33,0.78,67.4
2000-05-26,31.79,4.03,70.4
2000-05-27,30.39,0.06,60.2
2000-05-28,29.3,1.73,62.0
2000-05-29,30.57,2.86,69.1
2000-05-30,29.29,4.8,69.6
2000-05-31,29.18,0.29,65.9
2000-06-01,28.69,4.55,69.6
2000-06-02,31.62,0.27,59.5
2000-06-03,28.12,4.15,63.1
2000-06-04,31.7,0.8,62.8
2000-06-05,30.21,10.92,62.0
2000-06-06,27.42,0.73,70.3
2000-06-07,30.13,4.32,70.7
2000-06-08,26.48,4.42,54.4
2000-06-09,30.62,21.38,55.5
2000-06-10,31.06,6.38,65.8
2000-06-11,28.89,2.04,62.0
2000-06-12,30.01,1.65,64.0
2000-06-13,32.79,0.82,66.1
2000-06-14,29.14,8.48,73.1
2000-06-15,28.35,7.04,63.6
2000-06-16,32.2,5.65,68.0
2000-06-17,32.95,0.25,61.3
2000-06-18,30.05,8.63,65.5
2000-06-19,31.59,6.16,66.5
2000-06-20,32.11,19.93,60.1
2000-06-21,29.0,5.31,59.1
2000-06-22,29.41,2.17,59.8
2000-06-23,32.0,2.88,66.3
2000-06-24,32.7,1.16,65.3
2000-06-25,31.03,7.7,49.0
2000-06-26,28.88,7.38,59.1
2000-06-27,33.19,1.34,63.1
2000-06-28,29.42,1.04,68.4
2000-06-29,29.72,0.48,59.9
2000-06-30,30.74,14.58,62.0
2000-07-01,32.56,1.59,60.4
2000-07-02,31.5,2.53,57.0
2000-07-03,30.84,1.98,52.6
2000-07-04,30.91,3.2,52.8
2000-07-05,30.27,7.51,62.8
2000-07-06,31.03,12.27,59.2
2000-07-07,26.38,1.21,54.6
2000-07-08,29.71,6.96,50.9
2000-07-09,30.5,2.61,61.7
2000-07-10,28.39,23.63,52.6
2000-07-11,30.68,2.13,60.7
2000-07-12,29.76,0.04,56.4
2000-07-13,32.67,4.35,56.6
2000-07-14,32.37,0.98,65.3
2000-07-15,29.28,0.27,45.8
2000-07-16,29.72,7.19,51.7
2000-07-17,29.79,7.91,63.8
2000-07-18,29.19,3.7,60.2
2000-07-19,30.12,6.78,54.1
2000-07-20,28.64,4.64,64.4
2000-07-21,28.04,5.96,59.8
2000-07-22,40.06,5.45,52.0
2000-07-23,30.58,6.58,49.0
2000-07-24,28.37,1.34,61.1
2000-07-25,30.87,1.88,49.8
2000-07-26,28.52,3.48,54.9
2000-07-27,29.79,3.54,60.9
2000-07-28,30.58,8.93,54.1
2000-07-29,29.23,2.75,53.0
2000-07-30,29.9,1.06,44.4
2000-07-31,28.38,1.74,57.5
2000-08-01,28.79,1.45,43.2
2000-08-02,28.7,7.89,58.8
2000-08-03,27.81,3.81,43.4
2000-08-04,28.59,7.4,47.5
2000-08-05,26.46,3.23,57.2
2000-08-06,27.96,13.23,58.4
2000-08-07,28.19,24.63,51.4
2000-08-08,28.15,6.65,49.0
2000-08-09,28.09,11.96,51.3
2000-08-10,28.27,4.25,40.5
2000-08-11,28.99,16.37,55.6
2000-08-12,29.49,10.69,46.9
2000-08-13,27.11,28.81,48.5
2000-08-14,26.19,5.85,50.0
2000-08-15,26.33,9.06,50.8
2000-08-16,27.07,4.7,51.5
2000-08-17,27.17,1.8,55.2
2000-08-18,26.44,2.63,55.2
2000-08-19,25.55,13.47,48.6
2000-08-20,26.71,0.35,52.2
2000-08-21,27.56,5.37,52.7
2000-08-22,28.07,2.8,39.5
2000-08-23,26.23,2.93,45.9
2000-08-24,26.34,12.95,43.4
2000-08-25,25.46,11.54,47.9
2000-08-26,26.69,5.48,53.9
2000-08-27,25.35,1.91,51.4
2000-08-28,27.36,3.87,51.4
2000-08-29,23.71,3.15,45.2
2000-08-30,25.73,2.62,45.1
2000-08-31,26.6,0.65,43.9
2000-09-01,26.31,4.7,42.3
2000-09-02,29.95,2.16,49.6
2000-09-03,26.31,6.49,43.8
2000-09-04,24.16,2.31,39.9
2000-09-05,25.39,3.38,47.8
2000-09-06,22.75,0.32,46.6
2000-09-07,25.16,29.39,47.6
2000-09-08,23.91,4.25,53.3
2000-09-09,26.4,0.15,46.1
2000-09-10,24.07,4.68,42.6
2000-09-11,24.59,12.26,42.5
2000-09-12,23.68,8.89,40.9
2000-09-13,27.11,7.24,41.8
2000-09-14,23.89,0.9,39.3
2000-09-15,26.99,6.43,46.1
2000-09-16,25.33,8.72,42.0
2000-09-17,24.7,5.1,46.0
2000-09-18,24.39,13.4,43.5
2000-09-19,24.29,1.95,44.7
2000-09-20,20.68,1.66,54.0
2000-09-21,23.01,12.22,50.9
2000-09-22,24.56,5.89,37.4
2000-09-23,23.09,0.01,42.1
2000-09-24,20.91,2.61,35.6
2000-09-25,22.81,11.71,43.0
2000-09-26,25.3,0.17,46.7
2000-09-27,24.48,0.02,50.4
2000-09-28,22.38,1.98,50.1
2000-09-29,23.76,14.72,46.6
2000-09-30,21.65,13.9,40.3
2000-10-01,19.5,1.1,49.2
2000-10-02,20.54,1.21,45.3
2000-10-03,24.13,0.61,46.0
2000-10-04,21.24,0.42,54.8
2000-10-05,21.15,2.53,40.3
2000-10-06,20.92,0.17,55.5
2000-10-07,24.09,1.0,54.1
2000-10-08,23.54,1.51,45.5
2000-10-09,24.29,0.16,46.2
2000-10-10,20.59,1.1,41.7
2000-10-11,21.14,1.29,46.2
2000-10-12,18.28,2.04,45.8
2000-10-13,22.64,0.4,41.9
2000-10-14,18.54,0.52,41.9
2000-10-15,20.48,1.26,44.3
2000-10-16,18.38,6.12,45.5
2000-10-17,19.01,0.37,37.1
2000-10-18,18.51,6.39,51.4
2000-10-19,18.72,1.88,43.3
2000-10-20,18.69,2.62,44.4
2000-10-21,18.55,0.14,46.9
2000-10-22,20.49,0.54,44.8
2000-10-23,17.46,0.09,51.9
2000-10-24,19.32,0.7,44.9
2000-10-25,20.69,5.97,43.5
2000-10-26,17.97,0.17,49.6
2000-10-27,17.54,1.24,50.4
2000-10-28,18.15,0.01,59.3
2000-10-29,20.14,1.87,37.4
2000-10-30,18.55,0.33,47.4
2000-10-31,17.34,0.21,50.5
2000-11-01,18.74,0.62,42.7
2000-11-02,16.25,2.21,54.4
2000-11-03,18.81,0.17,44.1
2000-11-04,18.29,0.39,48.3
2000-11-05,17.1,0.01,53.3
2000-11-06,16.19,5.18,42.5
2000-11-07,16.01,1.35,47.5
2000-11-08,18.03,1.91,52.1
2000-11-09,18.97,1.58,49.2
2000-11-10,16.06,0.23,52.0
2000-11-11,17.6,1.36,52.8
2000-11-12,13.68,0.21,46.3
2000-11-13,15.84,0.77,57.2
2000-11-14,16.57,1.26,45.1
2000-11-15,15.15,1.23,56.3
2000-11-16,15.02,0.19,51.5
2000-11-17,15.33,0.05,46.8
2000-11-18,16.68,2.4,45.8
2000-11-19,15.87,1.94,51.7
2000-11-20,12.7,0.13,49.4
2000-11-21,12.79,0.2,53.1
2000-11-22,14.98,3.35,49.7
2000-11-23,16.49,2.2,51.5
2000-11-24,11.6,8.34,53.8
2000-11-25,14.9,0.44,51.2
2000-11-26,14.78,1.0,50.4
2000-11-27,17.58,0.4,53.7
2000-11-28,14.84,1.46,50.3
2000-11-29,15.92,0.18,55.7
2000-11-30,15.49,0.2,54.9
2000-12-01,12.02,0.11,56.3
2000-12-02,16.3,1.77,56.5
2000-12-03,15.41,1.02,52.0
2000-12-04,15.79,1.44,43.5
2000-12-05,20.86,3.17,52.9
2000-12-06,11.78,2.02,55.2
2000-12-07,17.44,0.93,53.6
2000-12-08,14.37,6.24,50.9
2000-12-09,15.19,0.91,60.9
2000-12-10,14.64,0.18,50.9
2000-12-11,14.03,7.37,51.8
2000-12-12,13.76,0.03,53.2
2000-12-13,15.07,1.2,54.2
2000-12-14,12.26,0.55,53.0
2000-12-15,15.63,1.05,56.1
2000-12-16,13.85,1.23,56.9
2000-12-17,12.74,0.41,51.9
2000-12-18,13.73,1.22,51.4
2000-12-19,16.27,2.12,60.8
2000-12-20,13.55,0.46,57.2
2000-12-21,14.87,0.73,62.7
2000-12-22,13.22,0.47,61.1
2000-12-23,15.43,2.58,56.7
2000-12-24,15.31,1.94,60.6
2000-12-25,17.04,3.07,62.4
2000-12-26,14.0,0.28,55.0
2000-12-27,15.25,0.11,51.6
2000-12-28,14.39,0.19,54.7
2000-12-29,16.18,0.26,62.6
2000-12-30,13.16,1.14,68.6
2000-12-31,15.36,5.31,60.1
2001-01-01,13.95,0.66,66.9
2001-01-02,14.15,4.77,65.3
2001-01-03,14.4,0.06,57.5
2001-01-04,14.65,3.92,61.0
2001-01-05,14.11,0.3,64.8
2001-01-06,14.62,3.65,55.9
2001-01-07,16.68,0.09,66.3
2001-01-08,15.81,4.44,67.7
2001-01-09,15.66,0.34,66.6
2001-01-10,13.7,0.54,62.2
2001-01-11,13.08,1.01,65.5
2001-01-12,15.87,0.72,68.2
2001-01-13,15.79,1.65,56.2
2001-01-14,16.72,5.52,51.8
2001-01-15,13.64,1.4,66.7
2001-01-16,14.24,1.92,61.3
2001-01-17,12.16,0.14,65.5
2001-01-18,14.08,1.48,65.8
2001-01-19,16.21,0.91,71.2
2001-01-20,14.06,3.25,66.2
2001-01-21,15.77,0.74,68.2
2001-01-22,14.58,1.71,68.1
2001-01-23,15.4,0.39,70.0
2001-01-24,13.25,0.45,63.4
2001-01-25,15.16,0.71,68.0
2001-01-26,10.6,0.54,55.1
2001-01-27,14.87,0.44,63.8
2001-01-28,12.77,0.08,72.3
2001-01-29,17.09,2.72,60.8
2001-01-30,16.52,0.1,61.5
2001-01-31,16.13,3.28,71.1
2001-02-01,17.78,0.2,65.0
2001-02-02,14.15,0.1,74.6
2001-02-03,18.27,1.24,68.9
2001-02-04,17.13,1.05,76.3
2001-02-05,15.46,1.01,77.4
2001-02-06,17.6,1.28,75.5
2001-02-07,14.32,0.51,66.8
2001-02-08,14.83,1.63,63.9
2001-02-09,15.24,1.05,76.1
2001-02-10,15.45,0.61,69.8
2001-02-11,14.75,2.63,71.1
2001-02-12,18.27,1.95,76.0
2001-02-13,16.14,0.75,64.9
2001-02-14,17.15,2.82,73.6
2001-02-15,15.87,3.79,68.4
2001-02-16,14.09,1.15,75.0
2001-02-17,17.33,0.36,73.1
2001-02-18,14.16,3.71,75.8
2001-02-19,17.03,0.32,69.4
2001-02-20,15.19,0.07,68.2
2001-02-21,20.33,0.6,71.9
2001-02-22,18.83,1.95,69.1
2001-02-23,17.73,3.85,69.0
2001-02-24,19.58,1.52,68.8
2001-02-25,16.53,4.55,75.6
2001-02-26,18.73,0.15,82.4
2001-02-27,18.33,0.09,76.7
2001-02-28,18.54,1.39,76.4
2001-03-01,20.17,5.08,76.4
2001-03-02,19.48,1.05,68.6
2001-03-03,18.94,0.08,76.7
2001-03-04,16.15,0.38,64.4
2001-03-05,17.31,0.42,75.4
2001-03-06,18.69,0.62,77.3
2001-03-07,19.14,0.07,77.8
2001-03-08,17.43,3.53,77.1
2001-03-09,22.87,1.09,67.7
2001-03-10,21.66,1.67,70.8
2001-03-11,20.42,0.1,80.0
2001-03-12,19.75,0.08,76.0
2001-03-13,19.46,1.32,75.8
2001-03-14,18.48,3.27,71.7
2001-03-15,20.15,1.13,68.9
2001-03-16,20.56,3.15,70.8
2001-03-17,18.44,2.5,67.6
2001-03-18,20.94,0.12,77.4
2001-03-19,20.34,0.34,60.0
2001-03-20,17.85,1.61,71.1
2001-03-21,19.55,0.88,84.6
2001-03-22,20.36,0.52,73.7
2001-03-23,23.95,0.81,71.0
2001-03-24,22.09,0.88,86.1
2001-03-25,19.38,3.62,72.9
2001-03-26,22.25,0.16,84.9
2001-03-27,19.34,0.49,73.6
2001-03-28,23.42,1.16,79.5
2001-03-29,21.23,1.8,86.5
2001-03-30,21.93,1.49,75.7
2001-03-31,24.2,4.26,73.3
2001-04-01,20.42,2.38,78.6
2001-04-02,20.39,1.22,70.0
2001-04-03,21.75,0.36,81.3
2001-04-04,24.32,0.9,71.8
2001-04-05,20.62,1.77,67.2
2001-04-06,18.79,2.73,74.4
2001-04-07,22.5,4.82,72.7
2001-04-08,24.14,1.4,62.6
2001-04-09,25.25,1.12,74.9
2001-04-10,22.89,0.03,69.4
2001-04-11,23.1,0.11,72.5
2001-04-12,25.59,0.25,69.2
2001-04-13,21.19,0.08,78.0
2001-04-14,23.54,0.77,74.5
2001-04-15,24.54,0.62,67.3
2001-04-16,25.07,1.52,81.5
2001-04-17,23.76,1.15,76.0
2001-04-18,24.71,1.36,71.8
2001-04-19,21.05,0.96,70.4
2001-04-20,23.93,0.49,73.9
2001-04-21,25.73,4.58,67.7
2001-04-22,23.7,0.14,80.6
2001-04-23,25.39,4.19,79.6
2001-04-24,26.1,0.56,72.1
2001-04-25,25.04,1.08,71.7
2001-04-26,25.94,0.17,69.1
2001-04-27,24.36,0.11,74.8
2001-04-28,25.62,0.84,74.7
2001-04-29,26.96,2.03,76.8
2001-04-30,26.41,0.47,74.5
2001-05-01,25.41,1.24,68.5
2001-05-02,26.74,0.49,69.2
2001-05-03,27.6,0.74,73.4
2001-05-04,23.57,3.55,69.1
2001-05-05,28.49,2.91,79.3
2001-05-06,26.36,1.09,72.2
2001-05-07,27.62,0.41,64.9
2001-05-08,28.89,0.32,71.5
2001-05-09,25.14,4.62,70.8
2001-05-10,26.24,0.34,78.4
2001-05-11,26.98,2.48,71.7
2001-05-12,26.34,0.69,74.3
2001-05-13,30.22,6.37,70.4
2001-05-14,26.44,0.69,76.1
2001-05-15,26.99,0.65,77.4
2001-05-16,28.23,1.52,66.0
2001-05-17,26.21,4.89,67.5
2001-05-18,27.52,5.61,69.2
2001-05-19,28.68,1.84,74.6
2001-05-20,27.8,2.11,66.6
2001-05-21,28.24,1.24,58.5
2001-05-22,27.68,2.11,73.5
2001-05-23,26.29,2.95,65.4
2001-05-24,29.12,1.0,67.4
2001-05-25,31.36,1.45,66.9
2001-05-26,28.83,1.16,58.2
2001-05-27,29.22,1.24,62.5
2001-05-28,30.0,3.31,72.5
2001-05-29,27.13,0.66,67.8
2001-05-30,31.66,0.35,72.5
2001-05-31,29.48,0.91,75.6
2001-06-01,31.69,1.4,59.1
2001-06-02,28.21,4.14,65.4
2001-06-03,32.1,14.03,66.3
2001-06-04,30.6,5.77,74.2
2001-06-05,30.32,11.6,61.0
2001-06-06,29.9,1.09,67.8
2001-06-07,29.23,13.87,72.3
2001-06-08,31.46,5.52,70.1
2001-06-09,29.92,0.19,68.0
2001-06-10,26.81,6.02,61.6
2001-06-11,28.13,18.14,70.4
2001-06-12,29.57,0.49,56.7
2001-06-13,30.36,5.24,67.0
2001-06-14,29.85,14.82,55.5
2001-06-15,31.8,0.06,72.9
2001-06-16,27.08,5.98,58.0
2001-06-17,30.25,3.87,61.1
2001-06-18,27.34,2.56,71.5
2001-06-19,31.24,5.93,65.2
2001-06-20,29.98,0.32,59.1
2001-06-21,30.78,8.39,63.0
2001-06-22,28.87,0.03,63.6
2001-06-23,32.11,2.2,64.0
2001-06-24,31.77,4.21,60.6
2001-06-25,31.09,2.84,59.8
2001-06-26,30.04,2.2,64.6
2001-06-27,31.11,10.66,59.6
2001-06-28,29.19,16.38,55.3
2001-06-29,31.54,12.42,58.8
2001-06-30,32.73,4.43,60.0
2001-07-01,31.86,12.93,61.6
2001-07-02,29.16,15.22,60.6
2001-07-03,30.79,3.16,52.8
2001-07-04,28.3,2.0,61.6
2001-07-05,31.09,0.62,57.8
2001-07-06,30.9,3.91,55.8
2001-07-07,27.4,17.55,63.0
2001-07-08,28.45,4.94,54.5
2001-07-09,29.75,6.61,66.7
2001-07-10,29.7,0.72,66.0
2001-07-11,28.31,0.93,62.3
2001-07-12,30.68,3.75,53.7
2001-07-13,30.45,18.13,59.7
2001-07-14,29.75,2.69,57.9
2001-07-15,28.87,12.6,52.7
2001-07-16,31.55,0.77,61.4
2001-07-17,32.42,5.76,55.8
2001-07-18,29.17,5.51,43.3
2001-07-19,28.94,11.79,62.7
2001-07-20,30.55,0.02,62.6
2001-07-21,29.23,1.26,54.5
2001-07-22,29.51,1.49,57.7
2001-07-23,30.77,17.97,56.1
2001-07-24,26.75,1.0,51.7
2001-07-25,31.53,0.23,67.2
2001-07-26,29.61,4.59,50.5
2001-07-27,28.82,4.51,53.6
2001-07-28,29.24,11.15,47.6
2001-07-29,29.26,17.84,57.2
2001-07-30,26.65,4.64,56.2
2001-07-31,31.42,15.96,56.8
2001-08-01,29.17,7.75,46.2
2001-08-02,29.7,1.84,53.4
2001-08-03,30.39,15.82,53.8
2001-08-04,27.36,6.61,45.0
2001-08-05,29.52,3.21,53.3
2001-08-06,28.33,6.84,47.9
2001-08-07,29.92,3.08,49.5
2001-08-08,25.37,0.73,53.7
2001-08-09,28.33,7.62,51.6
2001-08-10,27.49,10.43,46.7
2001-08-11,28.95,7.83,44.5
2001-08-12,28.92,1.56,49.2
2001-08-13,27.06,18.83,50.9
2001-08-14,26.96,0.15,49.7
2001-08-15,27.76,2.43,48.8
2001-08-16,26.48,1.81,48.1
2001-08-17,28.99,0.3,56.2
2001-08-18,27.08,3.12,49.8
2001-08-19,23.17,5.85,49.7
2001-08-20,26.86,12.85,47.4
2001-08-21,25.76,27.45,46.2
2001-08-22,24.76,9.9,57.6
2001-08-23,25.24,3.79,50.9
2001-08-24,27.15,7.72,51.8
2001-08-25,28.87,11.13,43.7
2001-08-26,27.23,3.76,52.5
2001-08-27,25.74,9.22,42.4
2001-08-28,27.22,3.95,49.0
2001-08-29,25.73,2.93,47.7
2001-08-30,25.26,4.48,53.7
2001-08-31,24.45,6.76,44.4
2001-09-01,23.43,7.79,49.6
2001-09-02,25.35,2.65,48.6
2001-09-03,26.05,5.08,42.7
2001-09-04,25.55,14.44,49.1
2001-09-05,24.94,22.46,45.6
2001-09-06,24.02,1.55,46.0
2001-09-07,26.23,1.29,44.3
2001-09-08,23.21,6.77,46.3
2001-09-09,26.22,3.21,46.2
2001-09-10,23.43,0.15,48.5
2001-09-11,23.67,2.56,47.4
2001-09-12,22.47,9.86,50.1
2001-09-13,23.78,9.58,49.7
2001-09-14,25.87,4.1,53.1
2001-09-15,25.04,3.84,48.9
2001-09-16,25.6,5.2,46.1
2001-09-17,24.79,1.49,51.0
2001-09-18,22.21,4.48,45.9
2001-09-19,23.24,0.07,46.7
2001-09-20,22.43,3.87,32.6
2001-09-21,25.46,2.46,40.7
2001-09-22,21.53,6.74,48.6
2001-09-23,24.53,6.1,51.8
2001-09-24,24.39,2.88,47.8
2001-09-25,25.66,0.04,48.1
2001-09-26,22.16,1.74,48.4
2001-09-27,23.71,6.02,45.2
2001-09-28,25.93,0.45,40.3
2001-09-29,21.44,0.68,48.2
2001-09-30,19.93,6.25,38.8
2001-10-01,19.27,2.11,47.5
2001-10-02,23.02,0.58,52.1
2001-10-03,18.99,1.01,46.5
2001-10-04,21.12,4.37,47.7
2001-10-05,22.2,4.37,50.5
2001-10-06,21.68,0.55,44.4
2001-10-07,21.91,2.49,52.6
2001-10-08,21.46,1.35,50.3
2001-10-09,22.91,5.56,45.9
2001-10-10,19.43,0.97,34.2
2001-10-11,19.71,2.24,44.8
2001-10-12,19.43,2.19,44.8
2001-10-13,21.7,1.03,47.0
2001-10-14,21.67,2.38,52.7
2001-10-15,20.86,0.45,50.6
2001-10-16,21.83,0.2,46.7
2001-10-17,18.16,0.83,44.4
2001-10-18,22.29,4.31,36.6
2001-10-19,21.95,1.04,49.7
2001-10-20,20.64,1.51,47.7
2001-10-21,22.08,1.47,51.1
2001-10-22,16.79,0.21,48.0
2001-10-23,18.36,0.74,43.4
2001-10-24,17.92,1.84,48.8
2001-10-25,19.98,5.36,48.1
2001-10-26,17.2,0.28,51.6
2001-10-27,19.78,0.79,45.4
2001-10-28,20.58,0.15,43.8
2001-10-29,19.45,0.42,47.8
2001-10-30,18.71,0.71,46.9
2001-10-31,16.68,1.17,44.6
2001-11-01,16.78,0.39,44.6
2001-11-02,19.81,0.39,53.8
2001-11-03,18.99,2.26,47.4
2001-11-04,17.64,4.93,53.6
2001-11-05,16.96,0.59,58.8
2001-11-06,14.44,1.75,47.2
2001-11-07,15.76,0.45,45.0
2001-11-08,20.13,3.95,43.6
2001-11-09,15.24,1.68,54.3
2001-11-10,17.33,2.43,48.4
2001-11-11,18.46,0.08,49.7
2001-11-12,14.96,1.37,47.6
2001-11-13,17.02,1.12,49.1
2001-11-14,18.05,0.52,62.9
2001-11-15,16.57,0.46,46.8
2001-11-16,20.76,1.3,40.0
2001-11-17,13.86,1.84,50.0
2001-11-18,17.86,0.05,47.9
2001-11-19,15.92,1.26,54.2
2001-11-20,17.25,0.28,50.9
2001-11-21,16.66,0.23,56.8
2001-11-22,14.82,1.46,41.1
2001-11-23,16.18,0.56,54.4
2001-11-24,12.97,0.87,58.6
2001-11-25,16.58,0.67,49.9
2001-11-26,16.05,1.57,50.1
2001-11-27,16.48,0.95,50.1
2001-11-28,17.04,4.96,49.8
2001-11-29,15.93,0.65,58.3
2001-11-30,15.53,2.02,48.4
2001-12-01,13.92,0.45,56.3
2001-12-02,14.11,1.07,45.8
2001-12-03,16.9,1.21,47.4
2001-12-04,17.21,0.6,54.4
2001-12-05,14.64,0.96,48.7
2001-12-06,15.01,0.49,48.7
2001-12-07,13.53,0.01,60.5
2001-12-08,16.59,0.36,57.1
2001-12-09,15.78,1.81,55.2
2001-12-10,17.65,2.21,58.4
2001-12-11,13.38,0.49,48.4
2001-12-12,14.08,0.79,50.9
2001-12-13,14.96,0.06,57.1
2001-12-14,15.54,0.41,48.8
2001-12-15,14.21,2.27,49.3
2001-12-16,13.19,1.4,54.9
2001-12-17,15.79,0.35,57.8
2001-12-18,15.52,0.45,56.0
2001-12-19,13.04,2.55,52.8
2001-12-20,16.42,0.35,53.3
2001-12-21,16.12,0.61,56.6
2001-12-22,14.55,1.64,61.8
2001-12-23,14.45,1.24,65.9
2001-12-24,15.14,0.93,58.9
2001-12-25,13.01,3.45,49.2
2001-12-26,14.33,0.37,63.5
2001-12-27,11.05,2.03,62.7
2001-12-28,15.59,0.26,56.8
2001-12-29,11.93,1.43,58.8
2001-12-30,16.53,3.07,67.3
2001-12-31,13.78,0.92,68.3
2002-01-01,13.96,1.93,56.6
2002-01-02,13.34,2.58,72.0
2002-01-03,13.86,0.22,63.5
2002-01-04,16.43,1.84,74.0
2002-01-05,10.58,3.79,54.9
2002-01-06,16.24,1.29,59.3
2002-01-07,14.85,0.31,51.3
2002-01-08,12.56,0.2,61.4
2002-01-09,12.78,0.45,66.8
2002-01-10,16.93,0.16,72.1
2002-01-11,13.02,1.08,59.6
2002-01-12,12.74,0.11,65.2
2002-01-13,16.21,0.38,62.1
2002-01-14,15.04,0.87,67.5
2002-01-15,13.17,0.96,63.5
2002-01-16,14.94,1.25,63.0
2002-01-17,13.11,1.83,55.9
2002-01-18,16.35,0.07,66.3
2002-01-19,16.33,0.13,72.4
2002-01-20,15.59,0.09,59.0
2002-01-21,15.38,0.83,70.2
2002-01-22,17.53,0.06,66.2
2002-01-23,14.94,2.06,55.7
2002-01-24,13.23,0.38,64.6
2002-01-25,15.73,4.2,65.2
2002-01-26,18.25,1.0,69.0
2002-01-27,13.66,0.89,69.7
2002-01-28,14.71,2.27,67.9
2002-01-29,15.94,1.87,70.9
2002-01-30,15.3,1.4,63.1
